,Motif_ID,x,N,n,M,pvalues,FoldEn,SScore,FDR,clasification,speciesOrigin,Bibliography,tf,tffamily,tfsubfamily
0,M06678_2.00,72,500,1026,27655,3.443129201200569e-23,1.9565784227764587,43.95071244463129,5.453916654701701e-20,True,A. thaliana,OMalley2016,DREB1D,AP2,DREB
1,M06644_2.00,68,500,955,27655,2.849501813959338e-22,1.977574355268429,42.607296426985585,1.1284027183278978e-19,True,A. thaliana,OMalley2016,DREB1B,AP2,DREB
2,M06679_2.00,55,500,621,27655,1.7312608418831975e-22,2.2923786922453786,49.88591409926606,1.1284027183278978e-19,True,A. thaliana,OMalley2016,DREB1D,AP2,DREB
3,M06564_2.00,66,500,897,27655,2.1434040563382427e-22,2.024898381380393,43.87731233896095,1.1284027183278978e-19,True,A. thaliana,OMalley2016,DREB1F,AP2,DREB
4,M06643_2.00,71,500,1046,27655,4.735676109197735e-22,1.908548420198941,40.699066011109394,1.5002621913938426e-19,True,A. thaliana,OMalley2016,DREB1B,AP2,DREB
5,1.CBF2-MEME1,72,500,1078,27655,5.906091204379024e-22,1.8852519756310073,40.02144833372025,1.5592080779560623e-19,True,.,.,1.CBF2-MEME1,.,.
6,M01635_2.00,64,500,871,27655,1.053774676052833e-21,2.0229395283423357,42.43571275726413,2.3845415526681254e-19,True,Oryza sativa,Zoo_01,DREB1G,AP2,DREB
7,M06639_2.00,63,500,851,27655,1.5309897933419605e-21,2.0337330387551544,42.332209545460046,3.0313597908170816e-19,True,A. thaliana,OMalley2016,DREB1C,AP2,DREB
8,M06641_2.00,70,500,1045,27655,1.9892303413978845e-21,1.889464226917922,39.11439400126729,3.5010454008602765e-19,True,A. thaliana,OMalley2016,DREB1A,AP2,DREB
9,M06642_2.00,64,500,895,27655,4.319576105892786e-21,1.9837245647895816,40.39767568118454,6.842208551734172e-19,True,A. thaliana,OMalley2016,DREB1A,AP2,DREB
10,M01625_2.00,76,500,1255,27655,1.2223186504883642e-20,1.7439243015466515,34.7264429700881,1.7601388567032446e-18,True,A. thaliana,Zoo_01,DREB1A,AP2,DREB
11,M00965_2.00,72,500,1177,27655,8.124267878843559e-20,1.7584948333450685,33.570045790512275,1.0724033600073498e-17,True,A. lyrata,LehtiShiu2015,DDF2,AP2,DREB
12,M00964_2.00,82,500,1493,27655,1.2243451141736646e-19,1.6030219914247428,30.31650602838932,1.4918174314239113e-17,True,A. lyrata,LehtiShiu2015,DDF1,AP2,DREB
13,1.CBF1-MEME1,72,500,1188,27655,1.354868929698014e-19,1.745074317582747,32.9262414720704,1.5329374176011818e-17,True,.,.,1.CBF1-MEME1,.,.
14,M06681_2.00,63,500,947,27655,3.379798680253839e-19,1.8795277449727321,34.71696216160964,3.569067406348054e-17,True,A. thaliana,OMalley2016,ERF025,AP2,DREB
15,M01627_2.00,57,500,786,27655,3.7893569535578535e-19,2.0039729488473355,36.91605638229643,3.7514633840222745e-17,True,A. thaliana,Zoo_01,ERF043,AP2,DREB
16,M00962_2.00,80,500,1470,27655,6.213924686648729e-19,1.5897960921048362,28.944835607015186,5.789915708030346e-17,True,A. thaliana,LehtiShiu2015,DREB1F,AP2,DREB
17,M06567_2.00,57,500,806,27655,1.199778395601934e-18,1.9677224225779748,35.26335472158975,1.055804988129702e-16,True,A. thaliana,OMalley2016,ERF027,AP2,DREB
18,M06565_2.00,71,500,1208,27655,1.2965615742338411e-18,1.7008108171208036,30.422754904653353,1.0809229124138971e-16,True,A. thaliana,OMalley2016,DREB1F,AP2,DREB
19,M01642_2.00,61,500,920,27655,1.525607269865226e-18,1.8747157235597116,33.40098001711149,1.208280957733259e-16,True,P. patens,Zoo_01,gw1.8.141.1,AP2,DREB
