,Motif_ID,x,N,n,M,pvalues,FoldEn,SScore,FDR,clasification,speciesOrigin,Bibliography,tf,tffamily,tfsubfamily
0,M01058_2.00,164,500,3655,27655,3.1132605446258637e-30,1.3113647507194846,38.69415714269399,4.928291442142742e-27,True,A. thaliana,Stam_Arabidopsis,DPBF3,bZIP,.
1,M01770_2.00,151,500,3264,27655,6.154202655479653e-29,1.3554478342947838,38.23830599644204,4.8710514018121456e-26,True,A. thaliana,Zoo_01,BZIP68,bZIP,.
2,M01160_2.00,157,500,3517,27655,1.6281865774200967e-28,1.3039595662075207,36.23481417593945,7.400757026079394e-26,True,C. sativa,TF_Evolution,PK23964.1,bZIP,.
3,M01783_2.00,153,500,3372,27655,1.8700586294578378e-28,1.32746745869177,36.80820988188405,7.400757026079394e-26,True,A. thaliana,Zoo_01,GBF1,bZIP,.
4,M01133_2.00,154,500,3450,27655,6.779824920501424e-28,1.3038743310832082,35.42467683208647,1.905179378229511e-25,True,A. thaliana,TF_Evolution,DPBF3,bZIP,.
5,2.ABF1-MEME,150,500,3303,27655,7.221147359050579e-28,1.328725873151556,36.06347216541274,1.905179378229511e-25,True,.,.,2.ABF1-MEME,.,.
6,M01059_2.00,154,500,3464,27655,1.0487828477067343e-27,1.2980317629093772,35.02000706376507,2.0752790598997006e-25,True,A. thaliana,Stam_Arabidopsis,DPBF3,bZIP,.
7,M06770_2.00,164,500,3845,27655,1.0363363637396221e-27,1.2382525587100952,33.41362525758736,2.0752790598997006e-25,True,A. thaliana,OMalley2016,GBF3,bZIP,.
8,GBF2-MEME,157,500,3601,27655,2.1597436341467583e-27,1.2699073016425473,33.86283734558943,3.7987490809492427e-25,True,.,.,GBF2-MEME,.,.
9,1.ABF3-MEME,145,500,3181,27655,5.347592981969987e-27,1.3341128704166216,35.04960208193511,8.46523969045849e-25,True,.,.,1.ABF3-MEME,.,.
10,M06772_2.00,162,500,3882,27655,2.839017854811238e-26,1.2067340371121618,30.828231565335393,4.085604785605627e-24,True,A. thaliana,OMalley2016,BZIP28,bZIP,.
11,M06752_2.00,159,500,3780,27655,4.3390416052939275e-26,1.218180873117121,30.896241747674075,5.723919050983573e-24,True,A. thaliana,OMalley2016,BZIP68,bZIP,.
12,M01832_2.00,148,500,3379,27655,7.810118723759151e-26,1.2765411674063487,32.05055613212145,9.510321492085181e-24,True,P. patens,Zoo_01,estExt_Genewise1.C_2060077,bZIP,.
13,1.GBF3-MEME1,155,500,3666,27655,1.4014584713211716e-25,1.2256017716755523,30.460395298548143,1.5846491143581533e-23,True,.,.,1.GBF3-MEME1,.,.
14,M01156_2.00,140,500,3102,27655,1.5029759018252682e-25,1.3197684828500762,32.76067637581451,1.586140568392933e-23,True,C. sativa,TF_Evolution,PK09653.1,bZIP,.
15,M01161_2.00,143,500,3241,27655,3.523843989685088e-25,1.2871164684017493,31.473837542059034,3.486403147294684e-23,True,C. sativa,TF_Evolution,PK24205.1,bZIP,.
16,M06778_2.00,158,500,3836,27655,6.261998745768205e-25,1.1878621801001727,28.750169289568504,5.831025890912394e-23,True,A. thaliana,OMalley2016,DPBF3,bZIP,.
17,M06765_2.00,149,500,3514,27655,1.3530013474421588e-24,1.2297384813949859,29.352261068606662,1.189889518333854e-22,True,A. thaliana,OMalley2016,BZIP16,bZIP,.
18,M06764_2.00,156,500,3808,27655,2.5073491945615202e-24,1.1800528924955054,27.850174814845367,2.089017776310993e-22,True,A. thaliana,OMalley2016,BZIP16,bZIP,.
19,M01057_2.00,147,500,3468,27655,3.2621140839267033e-24,1.2292525985557299,28.870842206638624,2.5819632974279855e-22,True,A. thaliana,Stam_Arabidopsis,ABF4,bZIP,.
20,M06767_2.00,154,500,3741,27655,3.430003451277046e-24,1.1870467270852758,27.85370179809634,2.585569268272173e-22,True,A. thaliana,OMalley2016,ABI5,bZIP,.
21,M06766_2.00,152,500,3665,27655,3.632184732624773e-24,1.1977984673636117,28.076194930391313,2.6135220144295525e-22,True,A. thaliana,OMalley2016,ABI5,bZIP,.
22,M01779_2.00,142,500,3287,27655,4.281252449387733e-24,1.2566598153655724,29.3661658769759,2.946618533643818e-22,True,A. thaliana,Zoo_01,GBF3,bZIP,.
23,M01154_2.00,121,500,2534,27655,6.80310321787764e-24,1.4011308650749856,32.46040919818372,4.487213497458461e-22,True,C. sativa,TF_Evolution,PK05128.1,bZIP,.
24,M06755_2.00,158,500,3931,27655,8.17297781029296e-24,1.1525685366942093,26.610064030552426,5.175129549477502e-22,True,A. thaliana,OMalley2016,ABF2,bZIP,.
25,M01826_2.00,140,500,3242,27655,1.0492645081427085e-23,1.2560830783686256,28.86367752886661,6.388406601499644e-22,True,Oryza sativa,Zoo_01,OS02G0728001,bZIP,.
26,ACGTGKV-ZAT6-DREME,140,500,3253,27655,1.4467209142354055e-23,1.2511963468450353,28.576843151883537,7.897100714602231e-22,True,.,.,ACGTGKV-ZAT6-DREME,.,.
27,M01846_2.00,133,500,3005,27655,2.205563239268536e-23,1.2916015968438423,29.263146373736827,1.1638022025873642e-21,True,O. tauri,Zoo_01,1500010105,bZIP,.
28,M06771_2.00,149,500,3615,27655,2.2927226169672964e-23,1.1888570255648818,26.91530515750765,1.1707677105352356e-21,True,A. thaliana,OMalley2016,GBF3,bZIP,.
29,M06777_2.00,152,500,3760,27655,4.794380049944383e-23,1.1608790038197863,25.909969070684227,2.371719880956862e-21,True,A. thaliana,OMalley2016,DPBF3,bZIP,.
30,M01781_2.00,127,500,2851,27655,1.7145752502239976e-22,1.3009007997754136,28.315203151338647,8.224765518498752e-21,True,A. thaliana,Zoo_01,GBF2,bZIP,.
31,1.FDP-MEME,138,500,3275,27655,2.3893410201731195e-22,1.2207137024071948,26.393932145211043,1.1124490690982495e-20,True,.,.,1.FDP-MEME,.,.
32,M01845_2.00,140,500,3375,27655,4.547785588935152e-22,1.1980796670606118,25.56965589293748,2.056898453509813e-20,True,O. tauri,Zoo_01,300010311,bZIP,.
33,M06781_2.00,151,500,3881,27655,3.0072654628736826e-21,1.1056604584808314,22.690174013367454,1.3223614521469555e-19,True,A. thaliana,OMalley2016,BZIP11,bZIP,.
34,M01132_2.00,133,500,3197,27655,5.542433603819362e-21,1.20224784366187,24.35309239547778,2.3712628094178515e-19,True,A. thaliana,TF_Evolution,HYH,bZIP,.
35,M01827_2.00,136,500,3380,27655,3.287344531233126e-20,1.1541237470219934,22.485971595220633,1.3694385244584312e-18,True,Oryza sativa,Zoo_01,OS02G0728001,bZIP,.
36,1.ABF4-MEME,144,500,3709,27655,4.473979002558406e-20,1.1025788858805032,21.33413631652121,1.815976605397425e-18,True,.,.,1.ABF4-MEME,.,.
37,M06791_2.00,136,500,3515,27655,9.733511918931286e-19,1.0976223042316424,19.77007706324269,3.8520373419170566e-17,True,A. thaliana,OMalley2016,AtbZIP3,bZIP,.
38,M02659_2.00,118,500,2821,27655,1.149174165505901e-18,1.2101205357174702,21.709095480813875,4.436933424380101e-17,True,Triticum aestivum,JASPAR,EmBP-1,bZIP,.
39,1.FD-MEME,132,500,3373,27655,1.4764671351227383e-18,1.1140459532815277,19.864304086868426,5.564874940236416e-17,True,.,.,1.FD-MEME,.,.
40,M06762_2.00,137,500,3662,27655,1.2025010962611701e-17,1.04908444410439,17.750419117489344,4.426881942747517e-16,True,A. thaliana,OMalley2016,BZIP2,bZIP,.
41,M06763_2.00,132,500,3518,27655,4.620027529089368e-17,1.053322788827693,17.20640214500367,1.6621599042155614e-15,True,A. thaliana,OMalley2016,BZIP2,bZIP,.
42,M06760_2.00,122,500,3138,27655,7.347455016656986e-17,1.1045761375359893,17.821080146910667,2.5846713980817798e-15,True,A. thaliana,OMalley2016,AtbZIP48,bZIP,.
43,M06779_2.00,125,500,3273,27655,1.0724390717864181e-16,1.078854834558524,17.22890969627946,3.690589240517174e-15,True,A. thaliana,OMalley2016,BZIP53,bZIP,.
44,M02656_2.00,97,500,2235,27655,2.6586924671694344e-16,1.263322163057648,19.676661979820935,8.954702501125988e-15,True,A. thaliana,JASPAR,ABF1,bZIP,.
45,M06792_2.00,119,500,3089,27655,3.8710973891840454e-16,1.0913620446215062,16.820252891452853,1.2766556598079883e-14,True,A. thaliana,OMalley2016,BZIP43,bZIP,.
46,M06776_2.00,114,500,2915,27655,6.685874558771007e-16,1.1130782830180836,16.890786829051446,2.1599468217417353e-14,True,A. thaliana,OMalley2016,ATBZIP42,bZIP,.
47,M06782_2.00,120,500,3177,27655,1.1867509847133988e-15,1.0629096578362265,15.864607329754577,3.757253617602621e-14,True,A. thaliana,OMalley2016,BZIP11,bZIP,.
48,M06761_2.00,121,500,3218,27655,1.2116332703250369e-15,1.056383063492349,15.757674039129755,3.760814641028497e-14,True,A. thaliana,OMalley2016,AtbZIP48,bZIP,.
49,M06757_2.00,121,500,3227,27655,1.485362660590245e-15,1.0523538117288527,15.604478587141724,4.521786714835303e-14,True,A. thaliana,OMalley2016,BZIP44,bZIP,.
50,M06775_2.00,116,500,3033,27655,1.6926637262698524e-15,1.080919649444602,15.96672819438469,5.055635242802219e-14,True,A. thaliana,OMalley2016,ATBZIP42,bZIP,.
51,M06756_2.00,118,500,3155,27655,4.4297873871088905e-15,1.0486871964331304,15.052454493892704,1.298583969220995e-13,True,A. thaliana,OMalley2016,BZIP44,bZIP,.
52,M06737_2.00,97,500,2344,27655,5.197682765363566e-15,1.1946244247060802,17.064242536735343,1.495987603194641e-13,True,A. thaliana,OMalley2016,BHLH104,bHLH,.
