,Motif_ID,x,N,n,M,pvalues,FoldEn,SScore,FDR,clasification,speciesOrigin,Bibliography,tf,tffamily,tfsubfamily
0,M08045_2.00,90,500,1604,27655,3.618362529047433e-22,1.633863106815955,35.03245607213174,2.871170666799138e-19,True,A. thaliana,JASPAR,PIF3,bHLH,.
1,M08046_2.00,87,500,1505,27655,2.8578413077593773e-22,1.6768641611428645,36.12629758352198,2.871170666799138e-19,True,A. thaliana,JASPAR,PIF4,bHLH,.
2,M01758_2.00,88,500,1577,27655,1.620898219892346e-21,1.6259331107879875,33.80354651507516,3.5618015469898067e-19,True,P. patens,Zoo_01,gw1.270.82.1,bHLH,.
3,M08047_2.00,77,500,1231,27655,9.704547889207806e-22,1.7906399311516443,37.62676108867675,3.5618015469898067e-19,True,A. thaliana,JASPAR,PIF5,bHLH,.
4,M01120_2.00,84,500,1447,27655,1.2821770686845135e-21,1.6829366531882364,35.16000006202154,3.5618015469898067e-19,True,C. sativa,TF_Evolution,PK05451.1,bHLH,.
5,M01127_2.00,83,500,1424,27655,1.7954891226161597e-21,1.6887744373217277,35.03500580512121,3.5618015469898067e-19,True,C. sativa,TF_Evolution,PK18474.1,bHLH,.
6,M01125_2.00,83,500,1423,27655,1.7181490697082794e-21,1.689787921761643,35.08834338648412,3.5618015469898067e-19,True,C. sativa,TF_Evolution,PK15505.1,bHLH,.
7,M01052_2.00,83,500,1421,27655,1.573111357174785e-21,1.691817029045345,35.19527659392672,3.5618015469898067e-19,True,A. thaliana,Stam_Arabidopsis,BHLH49,bHLH,.
8,M01122_2.00,77,500,1248,27655,2.1933889344047025e-21,1.7708527587738536,36.5838423476919,3.8676758210002917e-19,True,C. sativa,TF_Evolution,PK06517.1,bHLH,.
9,M01702_2.00,87,500,1563,27655,3.3495499079988728e-21,1.6223098697902645,33.21681656118486,5.315735703994212e-19,True,A. thaliana,Zoo_01,AT2G18300,bHLH,.
10,M01123_2.00,83,500,1448,27655,5.098378782895853e-21,1.66466198120492,33.78026628724234,5.577111001429225e-19,True,C. sativa,TF_Evolution,PK07858.1,bHLH,.
11,M01698_2.00,83,500,1447,27655,4.883845159017888e-21,1.6656586617564009,33.83158969507662,5.577111001429225e-19,True,A. thaliana,Zoo_01,BHLH13,bHLH,.
12,M01705_2.00,83,500,1448,27655,5.098378782895853e-21,1.66466198120492,33.78026628724234,5.577111001429225e-19,True,A. thaliana,Zoo_01,UNE10,bHLH,.
